#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
60	16	13	47	0	16	0	3075.64	EvolutionaryComputationStrategyPlacement	1.4916329383850098
60	32	24	36	0	32	0	5188.560000000001	EvolutionaryComputationStrategyPlacement	3.0701448917388916
60	48	33	27	0	48	0	6971.96	EvolutionaryComputationStrategyPlacement	4.572597026824951
60	64	44	16	0	64	0	9173.28	EvolutionaryComputationStrategyPlacement	6.7642741203308105
60	80	54	6	0	80	0	11091.52	EvolutionaryComputationStrategyPlacement	9.099802017211914
60	96	60	0	0	86	10	11556.480000000001	EvolutionaryComputationStrategyPlacement	11.913969993591309
60	112	60	0	0	93	19	11791.760000000002	EvolutionaryComputationStrategyPlacement	13.428660869598389
60	128	60	0	0	93	35	11674.799999999997	EvolutionaryComputationStrategyPlacement	15.853786945343018
60	144	60	0	0	97	47	11264.079999999998	EvolutionaryComputationStrategyPlacement	17.824779987335205
60	160	60	0	0	96	64	11982.160000000002	EvolutionaryComputationStrategyPlacement	19.700934171676636
60	176	60	0	0	104	72	12086.880000000001	EvolutionaryComputationStrategyPlacement	21.340199947357178
60	192	60	0	0	109	83	11893.76	EvolutionaryComputationStrategyPlacement	22.7443687915802
60	208	60	0	0	111	97	12904.240000000002	EvolutionaryComputationStrategyPlacement	24.602674961090088
60	224	60	0	0	117	107	11999.839999999998	EvolutionaryComputationStrategyPlacement	26.247928857803345
60	240	60	0	0	110	130	11801.279999999999	EvolutionaryComputationStrategyPlacement	28.551503896713257
60	256	60	0	0	116	140	12304.479999999996	EvolutionaryComputationStrategyPlacement	30.12291193008423
60	272	60	0	0	118	154	12485.360000000002	EvolutionaryComputationStrategyPlacement	32.05083084106445
60	288	60	0	0	117	171	11873.359999999999	EvolutionaryComputationStrategyPlacement	34.28746485710144
