#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
90	16	7	0	83	16	0	12416.95999999998	EnergyUnawareStrategyPlacement	0.005571126937866211
90	32	12	0	78	32	0	12822.239999999978	EnergyUnawareStrategyPlacement	0.008820772171020508
90	48	19	0	71	48	0	13185.359999999977	EnergyUnawareStrategyPlacement	0.015128135681152344
90	64	32	0	58	64	0	13317.279999999979	EnergyUnawareStrategyPlacement	0.028607845306396484
90	80	32	0	58	80	0	13713.039999999979	EnergyUnawareStrategyPlacement	0.03722500801086426
90	96	38	0	52	96	0	14178.159999999982	EnergyUnawareStrategyPlacement	0.046864986419677734
90	112	49	0	41	112	0	14538.559999999989	EnergyUnawareStrategyPlacement	0.0692758560180664
90	128	52	0	38	128	0	15075.759999999987	EnergyUnawareStrategyPlacement	0.08246684074401855
90	144	60	0	30	144	0	15578.959999999992	EnergyUnawareStrategyPlacement	0.10322213172912598
90	160	68	0	22	160	0	16010.07999999999	EnergyUnawareStrategyPlacement	0.12871599197387695
90	176	75	0	15	176	0	16394.959999999995	EnergyUnawareStrategyPlacement	0.1580181121826172
90	192	83	0	7	192	0	16839.68	EnergyUnawareStrategyPlacement	0.18003106117248535
90	208	83	0	7	208	0	17480.24000000001	EnergyUnawareStrategyPlacement	0.19703197479248047
90	224	90	0	0	217	7	17503.360000000004	EnergyUnawareStrategyPlacement	0.23772096633911133
90	240	90	0	0	209	31	17240.880000000005	EnergyUnawareStrategyPlacement	0.278270959854126
90	256	90	0	0	222	34	17734.559999999987	EnergyUnawareStrategyPlacement	0.3020141124725342
90	272	90	0	0	218	54	17541.440000000002	EnergyUnawareStrategyPlacement	0.33707189559936523
90	288	90	0	0	221	67	17642.08000000001	EnergyUnawareStrategyPlacement	0.36274003982543945
