#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
70	16	10	60	0	16	0	2435.52	EvolutionaryComputationStrategyPlacement	1.121917963027954
70	32	19	51	0	32	0	4131.88	EvolutionaryComputationStrategyPlacement	2.3662428855895996
70	48	29	41	0	48	0	6260.919999999999	EvolutionaryComputationStrategyPlacement	3.9364140033721924
70	64	38	32	0	64	0	7984.48	EvolutionaryComputationStrategyPlacement	5.568975925445557
70	80	45	25	0	80	0	9156.839999999998	EvolutionaryComputationStrategyPlacement	7.378566026687622
70	96	53	17	0	96	0	10783.639999999998	EvolutionaryComputationStrategyPlacement	9.352054834365845
70	112	66	4	0	112	0	12974.479999999996	EvolutionaryComputationStrategyPlacement	13.019978046417236
70	128	70	0	0	122	6	13477.119999999992	EvolutionaryComputationStrategyPlacement	15.3093900680542
70	144	70	0	0	124	20	13006.56	EvolutionaryComputationStrategyPlacement	17.944721937179565
70	160	70	0	0	137	23	14095.919999999993	EvolutionaryComputationStrategyPlacement	19.42550802230835
70	176	70	0	0	139	37	13369.68	EvolutionaryComputationStrategyPlacement	21.964221000671387
70	192	70	0	0	139	53	13428.159999999994	EvolutionaryComputationStrategyPlacement	24.51608419418335
70	208	70	0	0	141	67	13384.639999999998	EvolutionaryComputationStrategyPlacement	26.400152921676636
70	224	70	0	0	143	81	13443.119999999997	EvolutionaryComputationStrategyPlacement	28.699409008026123
70	240	70	0	0	150	90	13486.639999999998	EvolutionaryComputationStrategyPlacement	30.333741903305054
70	256	70	0	0	146	110	13395.519999999997	EvolutionaryComputationStrategyPlacement	33.03057599067688
70	272	70	0	0	149	123	13553.279999999995	EvolutionaryComputationStrategyPlacement	35.13148617744446
70	288	70	0	0	158	130	13600.880000000003	EvolutionaryComputationStrategyPlacement	36.77641987800598
