#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
40	16	12	0	28	16	0	6126.719999999996	EnergyUnawareStrategyPlacement	0.003607034683227539
40	32	22	0	18	32	0	6638.079999999994	EnergyUnawareStrategyPlacement	0.009557008743286133
40	48	34	0	6	48	0	7432.32	EnergyUnawareStrategyPlacement	0.020700931549072266
40	64	40	0	0	55	9	7339.84	EnergyUnawareStrategyPlacement	0.033972978591918945
40	80	40	0	0	54	26	7080.080000000002	EnergyUnawareStrategyPlacement	0.047770023345947266
40	96	40	0	0	54	42	7274.559999999998	EnergyUnawareStrategyPlacement	0.06399798393249512
40	112	40	0	0	50	62	7247.36	EnergyUnawareStrategyPlacement	0.07512402534484863
40	128	40	0	0	54	74	6901.92	EnergyUnawareStrategyPlacement	0.08759808540344238
40	144	40	0	0	56	88	7265.04	EnergyUnawareStrategyPlacement	0.10141587257385254
40	160	40	0	0	61	99	7301.759999999999	EnergyUnawareStrategyPlacement	0.11203789710998535
40	176	40	0	0	56	120	6903.28	EnergyUnawareStrategyPlacement	0.1274111270904541
40	192	40	0	0	55	137	6548.3200000000015	EnergyUnawareStrategyPlacement	0.14032292366027832
40	208	40	0	0	64	144	7614.560000000001	EnergyUnawareStrategyPlacement	0.15245509147644043
40	224	40	0	0	57	167	6972.639999999999	EnergyUnawareStrategyPlacement	0.1680619716644287
40	240	40	0	0	65	175	7080.08	EnergyUnawareStrategyPlacement	0.18001508712768555
40	256	40	0	0	63	193	6991.679999999999	EnergyUnawareStrategyPlacement	0.19548702239990234
40	272	40	0	0	53	219	6933.200000000001	EnergyUnawareStrategyPlacement	0.2128748893737793
40	288	40	0	0	56	232	7141.280000000001	EnergyUnawareStrategyPlacement	0.2211310863494873
