#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
100	16	10	90	0	16	0	2585.52	EvolutionaryComputationStrategyPlacement	1.158890962600708
100	32	20	80	0	32	0	4390.88	EvolutionaryComputationStrategyPlacement	2.559325933456421
100	48	29	71	0	48	0	6410.920000000001	EvolutionaryComputationStrategyPlacement	4.016869068145752
100	64	37	63	0	64	0	8025.479999999999	EvolutionaryComputationStrategyPlacement	5.577465057373047
100	80	42	58	0	80	0	8979.839999999998	EvolutionaryComputationStrategyPlacement	6.987040042877197
100	96	56	44	0	96	0	11260.640000000001	EvolutionaryComputationStrategyPlacement	10.255978107452393
100	112	63	37	0	112	0	12797.479999999996	EvolutionaryComputationStrategyPlacement	12.508283853530884
100	128	78	22	0	128	0	15066.23999999999	EvolutionaryComputationStrategyPlacement	17.045655012130737
100	144	83	17	0	144	0	16228.679999999997	EvolutionaryComputationStrategyPlacement	19.25408387184143
100	160	95	5	0	160	0	18564.84	EvolutionaryComputationStrategyPlacement	23.16584610939026
100	176	100	0	0	171	5	19268.959999999995	EvolutionaryComputationStrategyPlacement	27.302886962890625
100	192	100	0	0	173	19	18967.04	EvolutionaryComputationStrategyPlacement	30.3193941116333
100	208	100	0	0	183	25	19334.24	EvolutionaryComputationStrategyPlacement	32.96679615974426
100	224	100	0	0	189	35	19198.239999999994	EvolutionaryComputationStrategyPlacement	35.63341689109802
100	240	100	0	0	184	56	18461.12	EvolutionaryComputationStrategyPlacement	39.762706995010376
100	256	100	0	0	193	63	18973.84	EvolutionaryComputationStrategyPlacement	41.41290783882141
100	272	100	0	0	201	71	19026.879999999997	EvolutionaryComputationStrategyPlacement	44.98167610168457
100	288	100	0	0	198	90	18760.32	EvolutionaryComputationStrategyPlacement	48.81069803237915
