#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
50	16	15	0	35	16	0	7409.519999999992	EnergyUnawareStrategyPlacement	0.006012916564941406
50	32	26	0	24	32	0	7900.479999999991	EnergyUnawareStrategyPlacement	0.01150202751159668
50	48	36	0	14	48	0	8735.519999999995	EnergyUnawareStrategyPlacement	0.021671772003173828
50	64	47	0	3	64	0	9253.679999999997	EnergyUnawareStrategyPlacement	0.03626298904418945
50	80	50	0	0	75	5	9207.439999999999	EnergyUnawareStrategyPlacement	0.05190110206604004
50	96	50	0	0	68	28	8766.8	EnergyUnawareStrategyPlacement	0.07151913642883301
50	112	50	0	0	70	42	8834.800000000001	EnergyUnawareStrategyPlacement	0.08869290351867676
50	128	50	0	0	66	62	8972.160000000003	EnergyUnawareStrategyPlacement	0.10840296745300293
50	144	50	0	0	69	75	8652.56	EnergyUnawareStrategyPlacement	0.12426900863647461
50	160	50	0	0	65	95	8658.0	EnergyUnawareStrategyPlacement	0.1434497833251953
50	176	50	0	0	75	101	8647.12	EnergyUnawareStrategyPlacement	0.15564703941345215
50	192	50	0	0	68	124	8388.720000000001	EnergyUnawareStrategyPlacement	0.1766960620880127
50	208	50	0	0	77	131	8493.440000000002	EnergyUnawareStrategyPlacement	0.18672895431518555
50	224	50	0	0	76	148	8867.44	EnergyUnawareStrategyPlacement	0.20674586296081543
50	240	50	0	0	65	175	8969.44	EnergyUnawareStrategyPlacement	0.22961115837097168
50	256	50	0	0	75	181	8794.0	EnergyUnawareStrategyPlacement	0.24591517448425293
50	272	50	0	0	72	200	8233.68	EnergyUnawareStrategyPlacement	0.2617309093475342
50	288	50	0	0	75	213	8666.159999999998	EnergyUnawareStrategyPlacement	0.2775239944458008
