#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
60	16	12	0	48	16	0	8530.47999999999	EnergyUnawareStrategyPlacement	0.0048220157623291016
60	32	26	0	34	32	0	8888.159999999987	EnergyUnawareStrategyPlacement	0.01194310188293457
60	48	33	0	27	48	0	9479.75999999999	EnergyUnawareStrategyPlacement	0.019428014755249023
60	64	49	0	11	64	0	9792.559999999994	EnergyUnawareStrategyPlacement	0.04810595512390137
60	80	60	0	0	76	4	10176.08	EnergyUnawareStrategyPlacement	0.058181047439575195
60	96	60	0	0	78	18	10631.680000000002	EnergyUnawareStrategyPlacement	0.07615494728088379
60	112	60	0	0	76	36	9934.000000000002	EnergyUnawareStrategyPlacement	0.09755396842956543
60	128	60	0	0	86	42	10269.92	EnergyUnawareStrategyPlacement	0.10848784446716309
60	144	60	0	0	88	56	11519.760000000002	EnergyUnawareStrategyPlacement	0.13179397583007812
60	160	60	0	0	80	80	10702.400000000001	EnergyUnawareStrategyPlacement	0.1550590991973877
60	176	60	0	0	86	90	10970.320000000002	EnergyUnawareStrategyPlacement	0.170867919921875
60	192	60	0	0	89	103	11026.080000000002	EnergyUnawareStrategyPlacement	0.1853790283203125
60	208	60	0	0	74	134	10225.04	EnergyUnawareStrategyPlacement	0.21727299690246582
60	224	60	0	0	81	143	10004.720000000001	EnergyUnawareStrategyPlacement	0.24113106727600098
60	240	60	0	0	83	157	10683.36	EnergyUnawareStrategyPlacement	0.25120997428894043
60	256	60	0	0	95	161	10603.119999999999	EnergyUnawareStrategyPlacement	0.2659180164337158
60	272	60	0	0	77	195	10539.200000000004	EnergyUnawareStrategyPlacement	0.3080470561981201
60	288	60	0	0	88	200	10608.560000000003	EnergyUnawareStrategyPlacement	0.31694483757019043
