#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
50	16	11	39	0	16	0	2160.28	EvolutionaryComputationStrategyPlacement	1.271320104598999
50	32	19	31	0	32	0	3675.5599999999995	EvolutionaryComputationStrategyPlacement	2.432504892349243
50	48	27	23	0	48	0	5281.96	EvolutionaryComputationStrategyPlacement	3.7903149127960205
50	64	39	11	0	64	0	7229.16	EvolutionaryComputationStrategyPlacement	5.971249103546143
50	80	47	3	0	80	0	8962.039999999999	EvolutionaryComputationStrategyPlacement	7.915179014205933
50	96	50	0	0	94	2	9910.56	EvolutionaryComputationStrategyPlacement	9.32963490486145
50	112	50	0	0	98	14	9389.68	EvolutionaryComputationStrategyPlacement	11.192199945449829
50	128	50	0	0	103	25	9301.28	EvolutionaryComputationStrategyPlacement	13.214322090148926
50	144	50	0	0	106	38	9807.2	EvolutionaryComputationStrategyPlacement	14.826674222946167
50	160	50	0	0	108	52	9223.759999999998	EvolutionaryComputationStrategyPlacement	16.21347999572754
50	176	50	0	0	107	69	9890.160000000002	EvolutionaryComputationStrategyPlacement	18.002724170684814
50	192	50	0	0	106	86	9338.0	EvolutionaryComputationStrategyPlacement	19.687872886657715
50	208	50	0	0	109	99	9267.280000000002	EvolutionaryComputationStrategyPlacement	21.308923959732056
50	224	50	0	0	109	115	9673.92	EvolutionaryComputationStrategyPlacement	23.06951093673706
50	240	50	0	0	113	127	9735.120000000004	EvolutionaryComputationStrategyPlacement	24.71101713180542
50	256	50	0	0	113	143	9355.680000000002	EvolutionaryComputationStrategyPlacement	26.231088876724243
50	272	50	0	0	112	160	9690.24	EvolutionaryComputationStrategyPlacement	27.955991983413696
50	288	50	0	0	118	170	9289.04	EvolutionaryComputationStrategyPlacement	29.28250288963318
