#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
50	16	11	39	0	16	0	2160.2799999999997	EvolutionaryComputationStrategyPlacement	1.2594349384307861
50	32	18	32	0	32	0	3566.5599999999995	EvolutionaryComputationStrategyPlacement	2.275207042694092
50	48	28	22	0	48	0	5390.96	EvolutionaryComputationStrategyPlacement	3.8882689476013184
50	64	40	10	0	64	0	7338.160000000001	EvolutionaryComputationStrategyPlacement	6.134001016616821
50	80	45	5	0	80	0	8744.039999999999	EvolutionaryComputationStrategyPlacement	7.671377897262573
50	96	50	0	0	94	2	9793.600000000002	EvolutionaryComputationStrategyPlacement	9.59130311012268
50	112	50	0	0	98	14	9792.239999999998	EvolutionaryComputationStrategyPlacement	11.294631004333496
50	128	50	0	0	102	26	9259.12	EvolutionaryComputationStrategyPlacement	13.015918016433716
50	144	50	0	0	103	41	9086.399999999998	EvolutionaryComputationStrategyPlacement	14.92251205444336
50	160	50	0	0	101	59	9333.920000000002	EvolutionaryComputationStrategyPlacement	16.590245008468628
50	176	50	0	0	102	74	9242.8	EvolutionaryComputationStrategyPlacement	18.139838933944702
50	192	50	0	0	110	82	9216.96	EvolutionaryComputationStrategyPlacement	19.170310020446777
50	208	50	0	0	107	101	9657.599999999999	EvolutionaryComputationStrategyPlacement	21.1131911277771
50	224	50	0	0	111	113	9631.760000000002	EvolutionaryComputationStrategyPlacement	22.79144787788391
50	240	50	0	0	110	130	9514.8	EvolutionaryComputationStrategyPlacement	24.633764028549194
50	256	50	0	0	115	141	9325.759999999998	EvolutionaryComputationStrategyPlacement	25.913766145706177
50	272	50	0	0	116	156	9669.84	EvolutionaryComputationStrategyPlacement	27.43350315093994
50	288	50	0	0	120	168	10200.240000000002	EvolutionaryComputationStrategyPlacement	29.027033805847168
