#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
60	16	13	47	0	16	0	3036.2	EvolutionaryComputationStrategyPlacement	1.4987621307373047
60	32	26	34	0	32	0	5610.5599999999995	EvolutionaryComputationStrategyPlacement	3.405924081802368
60	48	38	22	0	48	0	8315.28	EvolutionaryComputationStrategyPlacement	5.516242980957031
60	64	50	10	0	64	0	10576.639999999996	EvolutionaryComputationStrategyPlacement	8.136049032211304
60	80	60	0	0	77	3	12713.84	EvolutionaryComputationStrategyPlacement	10.906336069107056
60	96	60	0	0	78	18	12309.92	EvolutionaryComputationStrategyPlacement	13.093519926071167
60	112	60	0	0	80	32	12009.359999999999	EvolutionaryComputationStrategyPlacement	15.236720085144043
60	128	60	0	0	86	42	12511.199999999997	EvolutionaryComputationStrategyPlacement	16.87967586517334
60	144	60	0	0	84	60	12406.480000000001	EvolutionaryComputationStrategyPlacement	18.927202939987183
60	160	60	0	0	82	78	11914.160000000002	EvolutionaryComputationStrategyPlacement	21.145156145095825
60	176	60	0	0	85	91	11832.56	EvolutionaryComputationStrategyPlacement	22.894527912139893
60	192	60	0	0	86	106	12063.759999999998	EvolutionaryComputationStrategyPlacement	24.835115909576416
60	208	60	0	0	86	122	11317.119999999997	EvolutionaryComputationStrategyPlacement	26.70430898666382
60	224	60	0	0	86	138	11812.159999999996	EvolutionaryComputationStrategyPlacement	28.90966296195984
60	240	60	0	0	93	147	11568.719999999998	EvolutionaryComputationStrategyPlacement	29.99617290496826
60	256	60	0	0	95	161	11548.319999999998	EvolutionaryComputationStrategyPlacement	32.34308195114136
60	272	60	0	0	96	176	12150.800000000001	EvolutionaryComputationStrategyPlacement	34.66540312767029
60	288	60	0	0	91	197	11567.359999999999	EvolutionaryComputationStrategyPlacement	36.270479917526245
