#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
100	16	15	0	85	16	0	14453.199999999973	EnergyUnawareStrategyPlacement	0.004706144332885742
100	32	30	0	70	32	0	15304.559999999976	EnergyUnawareStrategyPlacement	0.013005971908569336
100	48	45	0	55	48	0	16395.27999999998	EnergyUnawareStrategyPlacement	0.02701115608215332
100	64	57	0	43	64	0	17103.839999999993	EnergyUnawareStrategyPlacement	0.04294419288635254
100	80	73	0	27	80	0	18119.760000000017	EnergyUnawareStrategyPlacement	0.06687211990356445
100	96	90	0	10	96	0	18738.560000000012	EnergyUnawareStrategyPlacement	0.09659385681152344
100	112	100	0	0	108	4	19357.360000000008	EnergyUnawareStrategyPlacement	0.13031792640686035
100	128	100	0	0	113	15	19645.679999999997	EnergyUnawareStrategyPlacement	0.16315913200378418
100	144	100	0	0	111	33	18886.799999999992	EnergyUnawareStrategyPlacement	0.19334697723388672
100	160	100	0	0	108	52	19088.08	EnergyUnawareStrategyPlacement	0.23254084587097168
100	176	100	0	0	109	67	19268.960000000003	EnergyUnawareStrategyPlacement	0.2651398181915283
100	192	100	0	0	112	80	19124.800000000007	EnergyUnawareStrategyPlacement	0.29447197914123535
100	208	100	0	0	109	99	18652.879999999997	EnergyUnawareStrategyPlacement	0.33530402183532715
100	224	100	0	0	108	116	18538.640000000007	EnergyUnawareStrategyPlacement	0.3683199882507324
100	240	100	0	0	112	128	18703.199999999997	EnergyUnawareStrategyPlacement	0.398054838180542
100	256	100	0	0	107	149	18652.87999999999	EnergyUnawareStrategyPlacement	0.43766093254089355
100	272	100	0	0	112	160	18609.360000000008	EnergyUnawareStrategyPlacement	0.4663689136505127
100	288	100	0	0	109	179	17770.24	EnergyUnawareStrategyPlacement	0.5087430477142334
