#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
60	16	16	0	44	16	0	9056.799999999988	EnergyUnawareStrategyPlacement	0.004354000091552734
60	32	29	0	31	32	0	9948.959999999986	EnergyUnawareStrategyPlacement	0.011906862258911133
60	48	42	0	18	48	0	11080.479999999994	EnergyUnawareStrategyPlacement	0.024758100509643555
60	64	58	0	2	64	0	11707.439999999999	EnergyUnawareStrategyPlacement	0.043727874755859375
60	80	60	0	0	64	16	11564.639999999998	EnergyUnawareStrategyPlacement	0.06495094299316406
60	96	60	0	0	67	29	11488.479999999996	EnergyUnawareStrategyPlacement	0.08399510383605957
60	112	60	0	0	69	43	11929.120000000003	EnergyUnawareStrategyPlacement	0.10068511962890625
60	128	60	0	0	70	58	12013.440000000002	EnergyUnawareStrategyPlacement	0.11962580680847168
60	144	60	0	0	71	73	11152.560000000003	EnergyUnawareStrategyPlacement	0.1392359733581543
60	160	60	0	0	64	96	11255.919999999998	EnergyUnawareStrategyPlacement	0.16267704963684082
60	176	60	0	0	65	111	11130.8	EnergyUnawareStrategyPlacement	0.18398809432983398
60	192	60	0	0	63	129	11326.640000000001	EnergyUnawareStrategyPlacement	0.20261693000793457
60	208	60	0	0	66	142	10885.999999999998	EnergyUnawareStrategyPlacement	0.22131991386413574
60	224	60	0	0	66	158	11459.92	EnergyUnawareStrategyPlacement	0.24319100379943848
60	240	60	0	0	65	175	11028.799999999997	EnergyUnawareStrategyPlacement	0.26486706733703613
60	256	60	0	0	65	191	11431.36	EnergyUnawareStrategyPlacement	0.2876579761505127
60	272	60	0	0	67	205	11439.52	EnergyUnawareStrategyPlacement	0.325793981552124
60	288	60	0	0	68	220	10831.599999999993	EnergyUnawareStrategyPlacement	0.3282468318939209
