#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
50	16	5	45	0	16	0	1041.1599999999999	EvolutionaryComputationStrategyPlacement	0.6122341156005859
50	32	12	38	0	32	0	2458.3199999999997	EvolutionaryComputationStrategyPlacement	1.6023361682891846
50	48	18	32	0	48	0	3612.7999999999997	EvolutionaryComputationStrategyPlacement	2.5430209636688232
50	64	22	28	0	64	0	4471.76	EvolutionaryComputationStrategyPlacement	3.4183599948883057
50	80	28	22	0	80	0	5531.039999999999	EvolutionaryComputationStrategyPlacement	4.650563955307007
50	96	36	14	0	96	0	6796.079999999997	EvolutionaryComputationStrategyPlacement	6.599954128265381
50	112	41	9	0	112	0	8331.16	EvolutionaryComputationStrategyPlacement	8.390787839889526
50	128	48	2	0	128	0	9387.920000000002	EvolutionaryComputationStrategyPlacement	10.21263313293457
50	144	50	0	0	140	4	9842.560000000001	EvolutionaryComputationStrategyPlacement	12.44693398475647
50	160	50	0	0	148	12	9678.0	EvolutionaryComputationStrategyPlacement	14.865986108779907
50	176	50	0	0	149	27	9978.560000000001	EvolutionaryComputationStrategyPlacement	16.45455312728882
50	192	50	0	0	155	37	9619.519999999999	EvolutionaryComputationStrategyPlacement	17.930185079574585
50	208	50	0	0	140	68	9308.079999999998	EvolutionaryComputationStrategyPlacement	19.8449649810791
50	224	50	0	0	138	86	8570.960000000003	EvolutionaryComputationStrategyPlacement	21.83136487007141
50	240	50	0	0	142	98	9595.039999999999	EvolutionaryComputationStrategyPlacement	23.20029902458191
50	256	50	0	0	146	110	9078.240000000002	EvolutionaryComputationStrategyPlacement	25.698498010635376
50	272	50	0	0	154	118	9227.84	EvolutionaryComputationStrategyPlacement	27.497656106948853
50	288	50	0	0	163	125	9102.719999999998	EvolutionaryComputationStrategyPlacement	26.92602801322937
