#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
50	16	8	0	42	16	0	6802.959999999995	EnergyUnawareStrategyPlacement	0.0026519298553466797
50	32	22	0	28	32	0	7171.519999999991	EnergyUnawareStrategyPlacement	0.009972810745239258
50	48	27	0	23	48	0	7569.999999999991	EnergyUnawareStrategyPlacement	0.016865015029907227
50	64	33	0	17	64	0	7870.559999999994	EnergyUnawareStrategyPlacement	0.023567914962768555
50	80	41	0	9	80	0	8112.639999999996	EnergyUnawareStrategyPlacement	0.036596059799194336
50	96	50	0	0	91	5	8116.719999999999	EnergyUnawareStrategyPlacement	0.055856943130493164
50	112	50	0	0	99	13	8625.36	EnergyUnawareStrategyPlacement	0.07038998603820801
50	128	50	0	0	100	28	8517.919999999998	EnergyUnawareStrategyPlacement	0.08380889892578125
50	144	50	0	0	98	46	8263.599999999999	EnergyUnawareStrategyPlacement	0.10388302803039551
50	160	50	0	0	99	61	8609.04	EnergyUnawareStrategyPlacement	0.11858201026916504
50	176	50	0	0	97	79	8301.68	EnergyUnawareStrategyPlacement	0.13631701469421387
50	192	50	0	0	98	94	8176.560000000001	EnergyUnawareStrategyPlacement	0.14882802963256836
50	208	50	0	0	109	99	8881.039999999999	EnergyUnawareStrategyPlacement	0.16834688186645508
50	224	50	0	0	99	125	8037.84	EnergyUnawareStrategyPlacement	0.18732619285583496
50	240	50	0	0	107	133	8758.639999999998	EnergyUnawareStrategyPlacement	0.1970829963684082
50	256	50	0	0	104	152	8668.88	EnergyUnawareStrategyPlacement	0.21971511840820312
50	272	50	0	0	104	168	8569.599999999999	EnergyUnawareStrategyPlacement	0.23987889289855957
50	288	50	0	0	101	187	8508.4	EnergyUnawareStrategyPlacement	0.25391507148742676
