#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
50	16	5	45	0	16	0	1041.1599999999999	EvolutionaryComputationStrategyPlacement	0.5944018363952637
50	32	13	37	0	32	0	2567.32	EvolutionaryComputationStrategyPlacement	1.6556529998779297
50	48	16	34	0	48	0	3394.7999999999993	EvolutionaryComputationStrategyPlacement	2.236492156982422
50	64	22	28	0	64	0	4471.759999999999	EvolutionaryComputationStrategyPlacement	3.247534990310669
50	80	29	21	0	80	0	5640.039999999999	EvolutionaryComputationStrategyPlacement	4.718019962310791
50	96	34	16	0	96	0	6578.08	EvolutionaryComputationStrategyPlacement	6.060326099395752
50	112	39	11	0	112	0	8113.159999999999	EvolutionaryComputationStrategyPlacement	7.451196908950806
50	128	48	2	0	128	0	9387.920000000002	EvolutionaryComputationStrategyPlacement	10.078244924545288
50	144	50	0	0	137	7	9699.759999999998	EvolutionaryComputationStrategyPlacement	12.850361108779907
50	160	50	0	0	146	14	9649.44	EvolutionaryComputationStrategyPlacement	14.507280826568604
50	176	50	0	0	144	32	9337.999999999998	EvolutionaryComputationStrategyPlacement	16.487876176834106
50	192	50	0	0	159	33	9952.720000000001	EvolutionaryComputationStrategyPlacement	17.6647469997406
50	208	50	0	0	147	61	9608.640000000001	EvolutionaryComputationStrategyPlacement	19.445394039154053
50	224	50	0	0	147	77	9488.960000000001	EvolutionaryComputationStrategyPlacement	21.11725401878357
50	240	50	0	0	141	99	9342.080000000002	EvolutionaryComputationStrategyPlacement	23.065380096435547
50	256	50	0	0	161	95	9218.319999999998	EvolutionaryComputationStrategyPlacement	23.383533000946045
50	272	50	0	0	157	115	9159.839999999998	EvolutionaryComputationStrategyPlacement	25.29815411567688
50	288	50	0	0	157	131	9479.439999999999	EvolutionaryComputationStrategyPlacement	28.82917308807373
