#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
40	16	7	0	33	16	0	5479.359999999998	EnergyUnawareStrategyPlacement	0.002178192138671875
40	32	17	0	23	32	0	5929.519999999996	EnergyUnawareStrategyPlacement	0.007596015930175781
40	48	28	0	12	48	0	6205.599999999995	EnergyUnawareStrategyPlacement	0.01589488983154297
40	64	32	0	8	64	0	6546.959999999998	EnergyUnawareStrategyPlacement	0.02422809600830078
40	80	40	0	0	78	2	6786.319999999997	EnergyUnawareStrategyPlacement	0.03615212440490723
40	96	40	0	0	77	19	6470.8	EnergyUnawareStrategyPlacement	0.05461001396179199
40	112	40	0	0	88	24	7032.479999999999	EnergyUnawareStrategyPlacement	0.05934906005859375
40	128	40	0	0	81	47	6994.399999999997	EnergyUnawareStrategyPlacement	0.07456088066101074
40	144	40	0	0	73	71	7097.759999999999	EnergyUnawareStrategyPlacement	0.09555196762084961
40	160	40	0	0	79	81	7107.280000000001	EnergyUnawareStrategyPlacement	0.10464596748352051
40	176	40	0	0	83	93	6806.719999999999	EnergyUnawareStrategyPlacement	0.11571002006530762
40	192	40	0	0	80	112	6325.279999999999	EnergyUnawareStrategyPlacement	0.12984704971313477
40	208	40	0	0	76	132	7103.2	EnergyUnawareStrategyPlacement	0.14355897903442383
40	224	40	0	0	80	144	6795.839999999999	EnergyUnawareStrategyPlacement	0.15471100807189941
40	240	40	0	0	86	154	6893.759999999998	EnergyUnawareStrategyPlacement	0.16713786125183105
40	256	40	0	0	97	159	7165.76	EnergyUnawareStrategyPlacement	0.1811671257019043
40	272	40	0	0	92	180	6892.4000000000015	EnergyUnawareStrategyPlacement	0.19423484802246094
40	288	40	0	0	81	207	6727.840000000001	EnergyUnawareStrategyPlacement	0.21643900871276855
