#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
50	16	7	43	0	16	0	1474.04	EvolutionaryComputationStrategyPlacement	0.8186488151550293
50	32	17	33	0	32	0	3044.12	EvolutionaryComputationStrategyPlacement	2.133125066757202
50	48	20	30	0	48	0	3860.72	EvolutionaryComputationStrategyPlacement	2.660520076751709
50	64	26	24	0	64	0	4671.119999999999	EvolutionaryComputationStrategyPlacement	3.6935839653015137
50	80	34	16	0	80	0	6083.04	EvolutionaryComputationStrategyPlacement	5.290755033493042
50	96	38	12	0	96	0	7114.720000000003	EvolutionaryComputationStrategyPlacement	6.312816143035889
50	112	45	5	0	112	0	8701.880000000001	EvolutionaryComputationStrategyPlacement	8.351503849029541
50	128	50	0	0	124	4	9641.279999999999	EvolutionaryComputationStrategyPlacement	10.37565302848816
50	144	50	0	0	135	9	9525.68	EvolutionaryComputationStrategyPlacement	11.806014060974121
50	160	50	0	0	139	21	9366.559999999998	EvolutionaryComputationStrategyPlacement	14.382781982421875
50	176	50	0	0	141	35	9661.68	EvolutionaryComputationStrategyPlacement	16.109545946121216
50	192	50	0	0	148	44	9347.519999999999	EvolutionaryComputationStrategyPlacement	17.584710121154785
50	208	50	0	0	148	60	8823.92	EvolutionaryComputationStrategyPlacement	19.199604988098145
50	224	50	0	0	144	80	9231.919999999998	EvolutionaryComputationStrategyPlacement	20.907867908477783
50	240	50	0	0	152	88	9301.28	EvolutionaryComputationStrategyPlacement	22.321802139282227
50	256	50	0	0	146	110	9036.079999999996	EvolutionaryComputationStrategyPlacement	23.870791912078857
50	272	50	0	0	159	113	9385.599999999999	EvolutionaryComputationStrategyPlacement	25.016093015670776
50	288	50	0	0	150	138	8579.12	EvolutionaryComputationStrategyPlacement	26.93500804901123
