#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
40	16	10	0	30	16	0	5633.039999999997	EnergyUnawareStrategyPlacement	0.002930164337158203
40	32	20	0	20	32	0	5909.119999999996	EnergyUnawareStrategyPlacement	0.00838017463684082
40	48	29	0	11	48	0	6215.119999999996	EnergyUnawareStrategyPlacement	0.016810178756713867
40	64	37	0	3	64	0	6208.319999999999	EnergyUnawareStrategyPlacement	0.028450965881347656
40	80	40	0	0	70	10	6417.759999999999	EnergyUnawareStrategyPlacement	0.04218006134033203
40	96	40	0	0	84	12	6545.599999999998	EnergyUnawareStrategyPlacement	0.052658796310424805
40	112	40	0	0	76	36	6892.4	EnergyUnawareStrategyPlacement	0.06792807579040527
40	128	40	0	0	80	48	6957.680000000001	EnergyUnawareStrategyPlacement	0.0767979621887207
40	144	40	0	0	81	63	6578.240000000001	EnergyUnawareStrategyPlacement	0.08865094184875488
40	160	40	0	0	78	82	6723.76	EnergyUnawareStrategyPlacement	0.10643911361694336
40	176	40	0	0	84	92	6972.64	EnergyUnawareStrategyPlacement	0.1177980899810791
40	192	40	0	0	82	110	6976.72	EnergyUnawareStrategyPlacement	0.12752389907836914
40	208	40	0	0	81	127	6536.079999999999	EnergyUnawareStrategyPlacement	0.14708209037780762
40	224	40	0	0	80	144	6810.799999999998	EnergyUnawareStrategyPlacement	0.15706419944763184
40	240	40	0	0	78	162	7048.8	EnergyUnawareStrategyPlacement	0.17705583572387695
40	256	40	0	0	94	162	6889.679999999999	EnergyUnawareStrategyPlacement	0.18429112434387207
40	272	40	0	0	86	186	6825.76	EnergyUnawareStrategyPlacement	0.20351505279541016
40	288	40	0	0	86	202	7180.72	EnergyUnawareStrategyPlacement	0.21387505531311035
