#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
10	16	8	2	0	16	0	1383.04	EvolutionaryComputationStrategyPlacement	0.8599710464477539
10	32	10	0	0	25	7	1848.56	EvolutionaryComputationStrategyPlacement	1.3052098751068115
10	48	10	0	0	37	11	2068.88	EvolutionaryComputationStrategyPlacement	1.4684638977050781
10	64	10	0	0	46	18	2006.3200000000004	EvolutionaryComputationStrategyPlacement	1.6834681034088135
10	80	10	0	0	50	30	1817.28	EvolutionaryComputationStrategyPlacement	2.1233270168304443
10	96	10	0	0	56	40	2161.3599999999997	EvolutionaryComputationStrategyPlacement	2.423302173614502
10	112	10	0	0	43	69	2180.4	EvolutionaryComputationStrategyPlacement	2.9799399375915527
10	128	10	0	0	41	87	1916.5599999999997	EvolutionaryComputationStrategyPlacement	3.2342529296875
10	144	10	0	0	42	102	1753.36	EvolutionaryComputationStrategyPlacement	3.816312074661255
10	160	10	0	0	41	119	1916.5600000000004	EvolutionaryComputationStrategyPlacement	4.099252939224243
10	176	10	0	0	31	145	1894.8	EvolutionaryComputationStrategyPlacement	4.470452070236206
10	192	10	0	0	35	157	1658.16	EvolutionaryComputationStrategyPlacement	4.84305214881897
10	208	10	0	0	39	169	1651.3600000000001	EvolutionaryComputationStrategyPlacement	5.17759895324707
10	224	10	0	0	39	185	1995.44	EvolutionaryComputationStrategyPlacement	5.491252899169922
10	240	10	0	0	38	202	1617.3600000000001	EvolutionaryComputationStrategyPlacement	5.800180196762085
10	256	10	0	0	38	218	1777.84	EvolutionaryComputationStrategyPlacement	6.159298896789551
10	272	10	0	0	41	231	2130.0800000000004	EvolutionaryComputationStrategyPlacement	6.541747093200684
10	288	10	0	0	39	249	1772.4	EvolutionaryComputationStrategyPlacement	6.919452905654907
